panel,partition,group,structure_id,pocket_id,ec1,native6,common4,metal_symbols,matched_site_keys
care,train,o04373,O04373__chain_A__EC_3.5.1.127,O04373__chain_A__EC_3.5.1.127_METAL_0,3,0,0,MN,"[[""o04373"",""3.5.1.127"",""A_9001""]]"
care,train,o04719,O04719__chain_A__EC_3.1.3.16,O04719__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""o04719"",""3.1.3.16"",""A_9001""],[""o04719"",""3.1.3.16"",""A_9002""]]"
care,train,o04719,O04719__chain_A__EC_3.1.3.16,O04719__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""o04719"",""3.1.3.16"",""A_9003""]]"
care,train,o04847,O04847__chain_A__EC_1.14.11.20,O04847__chain_A__EC_1.14.11.20_METAL_0,1,3,3,FE,"[[""o04847"",""1.14.11.20"",""A_9001""]]"
care,train,o08450,O08450__chain_A__EC_3.5.1.88,O08450__chain_A__EC_3.5.1.88_METAL_0,3,3,3,FE,"[[""o08450"",""3.5.1.88"",""A_9001""]]"
care,train,o08730,O08730__chain_A__EC_2.4.1.186,O08730__chain_A__EC_2.4.1.186_METAL_0,2,0,0,MN,"[[""o08730"",""2.4.1.186"",""A_9001""]]"
care,train,o09171,O09171__chain_A__EC_2.1.1.5,O09171__chain_A__EC_2.1.1.5_METAL_0,2,2,2,ZN,"[[""o09171"",""2.1.1.5"",""A_9001""]]"
care,train,o13702,O13702__chain_A__EC_1.1.1.6,O13702__chain_A__EC_1.1.1.6_METAL_0,1,2,2,ZN,"[[""o13702"",""1.1.1.6"",""A_9001""]]"
care,train,o13702,O13702__chain_A__EC_1.1.1.6,O13702__chain_A__EC_1.1.1.6_METAL_2,1,2,2,ZN,"[[""o13702"",""1.1.1.6"",""A_9003""]]"
care,train,o14189,O14189__chain_A__EC_3.1.3.16,O14189__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""o14189"",""3.1.3.16"",""A_9001""]]"
care,train,o14189,O14189__chain_A__EC_3.1.3.16,O14189__chain_A__EC_3.1.3.16_METAL_3,3,0,0,MN,"[[""o14189"",""3.1.3.16"",""A_9004""]]"
care,train,o14189,O14189__chain_A__EC_3.1.3.16,O14189__chain_A__EC_3.1.3.16_METAL_5,3,0,0,MN,"[[""o14189"",""3.1.3.16"",""A_9006""]]"
care,train,o15488,O15488__chain_A__EC_2.4.1.186,O15488__chain_A__EC_2.4.1.186_METAL_0,2,0,0,MN,"[[""o15488"",""2.4.1.186"",""A_9001""]]"
care,train,o15743,O15743__chain_A__EC_3.1.3.16,O15743__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""o15743"",""3.1.3.16"",""A_9001""]]"
care,train,o18017,O18017__chain_A__EC_5.6.2.4,O18017__chain_A__EC_5.6.2.4_METAL_0,5,2,2,ZN,"[[""o18017"",""5.6.2.4"",""A_9001""],[""o18017"",""5.6.2.4"",""A_9003""],[""o18017"",""5.6.2.4"",""A_9004""]]"
care,train,o24527,O24527__chain_A__EC_2.7.11.1,O24527__chain_A__EC_2.7.11.1_METAL_0,2,0,0,MN,"[[""o24527"",""2.7.11.1"",""A_9001""]]"
care,train,o24527,O24527__chain_A__EC_2.7.11.1,O24527__chain_A__EC_2.7.11.1_METAL_1,2,0,0,MN,"[[""o24527"",""2.7.11.1"",""A_9002""]]"
care,train,o27194,O27194__chain_A__EC_6.1.1.11,O27194__chain_A__EC_6.1.1.11_METAL_0,6,2,2,ZN,"[[""o27194"",""6.1.1.11"",""A_9001""]]"
care,train,o27634,O27634__chain_A__EC_6.5.1.8,O27634__chain_A__EC_6.5.1.8_METAL_0,6,0,0,MN,"[[""o27634"",""6.5.1.8"",""A_9001""],[""o27634"",""6.5.1.8"",""A_9002""]]"
care,train,o27745,O27745__chain_A__EC_2.3.1.169,O27745__chain_A__EC_2.3.1.169_METAL_0,2,5,3,NI,"[[""o27745"",""2.3.1.169"",""A_9001""]]"
care,train,o27745,O27745__chain_A__EC_2.3.1.169,O27745__chain_A__EC_2.3.1.169_METAL_1,2,5,3,NI,"[[""o27745"",""2.3.1.169"",""A_9002""]]"
care,train,o30298,"O30298__chain_A__EC_3.1.3.11,3.1.3.25","O30298__chain_A__EC_3.1.3.11,3.1.3.25_METAL_0",3,0,0,MN,"[[""o30298"",""3.1.3.11;3.1.3.25"",""A_9001""]]"
care,train,o30298,"O30298__chain_A__EC_3.1.3.11,3.1.3.25","O30298__chain_A__EC_3.1.3.11,3.1.3.25_METAL_1",3,0,0,MN,"[[""o30298"",""3.1.3.11;3.1.3.25"",""A_9002""]]"
care,train,o31619,O31619__chain_A__EC_2.7.7.73,O31619__chain_A__EC_2.7.7.73_METAL_1,2,2,2,ZN,"[[""o31619"",""2.7.7.73"",""A_9002""]]"
care,train,o31646,O31646__chain_A__EC_5.3.1.8,O31646__chain_A__EC_5.3.1.8_METAL_0,5,2,2,ZN,"[[""o31646"",""5.3.1.8"",""A_9001""]]"
care,train,o33599,O33599__chain_A__EC_3.4.24.75,O33599__chain_A__EC_3.4.24.75_METAL_0,3,2,2,ZN,"[[""o33599"",""3.4.24.75"",""A_9001""]]"
care,train,o33836,O33836__chain_A__EC_2.7.7.12,O33836__chain_A__EC_2.7.7.12_METAL_2,2,2,2,ZN,"[[""o33836"",""2.7.7.12"",""A_9003""]]"
care,train,o34598,O34598__chain_A__EC_3.5.4.3,O34598__chain_A__EC_3.5.4.3_METAL_0,3,2,2,ZN,"[[""o34598"",""3.5.4.3"",""A_9001""]]"
care,train,o34598,O34598__chain_A__EC_3.5.4.3,O34598__chain_A__EC_3.5.4.3_METAL_1,3,2,2,ZN,"[[""o34598"",""3.5.4.3"",""A_9002""]]"
care,train,o34714,O34714__chain_A__EC_4.1.1.2,O34714__chain_A__EC_4.1.1.2_METAL_0,4,0,0,MN,"[[""o34714"",""4.1.1.2"",""A_9001""]]"
care,train,o34714,O34714__chain_A__EC_4.1.1.2,O34714__chain_A__EC_4.1.1.2_METAL_1,4,0,0,MN,"[[""o34714"",""4.1.1.2"",""A_9002""]]"
care,train,o34872,O34872__chain_A__EC_4.2.1.1,O34872__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""o34872"",""4.2.1.1"",""A_9001""]]"
care,train,o35598,O35598__chain_A__EC_3.4.24.81,O35598__chain_A__EC_3.4.24.81_METAL_2,3,2,2,ZN,"[[""o35598"",""3.4.24.81"",""A_9003""]]"
care,train,o42773,O42773__chain_A__EC_3.1.3.16,O42773__chain_A__EC_3.1.3.16_METAL_0,3,,,FE+ZN,"[[""o42773"",""3.1.3.16"",""A_9001""],[""o42773"",""3.1.3.16"",""A_9002""]]"
care,train,o42887,O42887__chain_A__EC_3.5.3.11,O42887__chain_A__EC_3.5.3.11_METAL_0,3,0,0,MN,"[[""o42887"",""3.5.3.11"",""A_9001""],[""o42887"",""3.5.3.11"",""A_9002""]]"
care,train,o42887,O42887__chain_A__EC_3.5.3.11,O42887__chain_A__EC_3.5.3.11_METAL_1,3,0,0,MN,"[[""o42887"",""3.5.3.11"",""A_9003""]]"
care,train,o43049,O43049__chain_A__EC_3.1.3.16,O43049__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""o43049"",""3.1.3.16"",""A_9001""]]"
care,train,o43049,O43049__chain_A__EC_3.1.3.16,O43049__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""o43049"",""3.1.3.16"",""A_9002""]]"
care,train,o43463,O43463__chain_A__EC_2.1.1.355,O43463__chain_A__EC_2.1.1.355_METAL_4,2,2,2,ZN,"[[""o43463"",""2.1.1.355"",""A_9009""]]"
care,train,o44476,O44476__chain_A__EC_3.1.26.11,O44476__chain_A__EC_3.1.26.11_METAL_0,3,2,2,ZN,"[[""o44476"",""3.1.26.11"",""A_9001""],[""o44476"",""3.1.26.11"",""A_9002""]]"
care,train,o45947,O45947__chain_A__EC_2.4.1.41,O45947__chain_A__EC_2.4.1.41_METAL_0,2,0,0,MN,"[[""o45947"",""2.4.1.41"",""A_9001""]]"
care,train,o48916,O48916__chain_A__EC_1.14.18.7,O48916__chain_A__EC_1.14.18.7_METAL_0,1,2,2,ZN,"[[""o48916"",""1.14.18.7"",""A_9001""]]"
care,train,o48916,O48916__chain_A__EC_1.14.18.7,O48916__chain_A__EC_1.14.18.7_METAL_1,1,2,2,ZN,"[[""o48916"",""1.14.18.7"",""A_9002""]]"
care,train,o51132,O51132__chain_A__EC_3.4.11.18,O51132__chain_A__EC_3.4.11.18_METAL_0,3,2,2,ZN,"[[""o51132"",""3.4.11.18"",""A_9001""]]"
care,train,o51132,O51132__chain_A__EC_3.4.11.18,O51132__chain_A__EC_3.4.11.18_METAL_4,3,4,3,CO,"[[""o51132"",""3.4.11.18"",""A_9006""],[""o51132"",""3.4.11.18"",""A_9008""]]"
care,train,o51132,O51132__chain_A__EC_3.4.11.18,O51132__chain_A__EC_3.4.11.18_METAL_6,3,4,3,CO,"[[""o51132"",""3.4.11.18"",""A_9009""]]"
care,train,o52063,O52063__chain_A__EC_3.5.4.42,O52063__chain_A__EC_3.5.4.42_METAL_0,3,2,2,ZN,"[[""o52063"",""3.5.4.42"",""A_9001""]]"
care,train,o52063,O52063__chain_A__EC_3.5.4.42,O52063__chain_A__EC_3.5.4.42_METAL_1,3,2,2,ZN,"[[""o52063"",""3.5.4.42"",""A_9002""]]"
care,train,o52353,O52353__chain_A__EC_3.4.11.18,O52353__chain_A__EC_3.4.11.18_METAL_0,3,2,2,ZN,"[[""o52353"",""3.4.11.18"",""A_9001""]]"
care,train,o59834,O59834__chain_A__EC_3.5.4.1,O59834__chain_A__EC_3.5.4.1_METAL_0,3,2,2,ZN,"[[""o59834"",""3.5.4.1"",""A_9001""]]"
care,train,o60016,O60016__chain_A__EC_2.1.1.355,O60016__chain_A__EC_2.1.1.355_METAL_5,2,2,2,ZN,"[[""o60016"",""2.1.1.355"",""A_9008""],[""o60016"",""2.1.1.355"",""A_9013""]]"
care,train,o60109,O60109__chain_A__EC_3.1.3.1,O60109__chain_A__EC_3.1.3.1_METAL_0,3,2,2,ZN,"[[""o60109"",""3.1.3.1"",""A_9001""],[""o60109"",""3.1.3.1"",""A_9004""]]"
care,train,o60109,O60109__chain_A__EC_3.1.3.1,O60109__chain_A__EC_3.1.3.1_METAL_1,3,2,2,ZN,"[[""o60109"",""3.1.3.1"",""A_9002""]]"
care,train,o60109,O60109__chain_A__EC_3.1.3.1,O60109__chain_A__EC_3.1.3.1_METAL_2,3,2,2,ZN,"[[""o60109"",""3.1.3.1"",""A_9003""]]"
care,train,o60513,"O60513__chain_A__EC_2.4.1.90,2.4.1.275","O60513__chain_A__EC_2.4.1.90,2.4.1.275_METAL_0",2,0,0,MN,"[[""o60513"",""2.4.1.90;2.4.1.275"",""A_9001""],[""o60513"",""2.4.1.90;2.4.1.275"",""A_9002""]]"
care,train,o60909,"O60909__chain_A__EC_2.4.1.22,2.4.1.38,2.4.1.90","O60909__chain_A__EC_2.4.1.22,2.4.1.38,2.4.1.90_METAL_0",2,0,0,MN,"[[""o60909"",""2.4.1.22;2.4.1.38;2.4.1.90"",""A_9001""],[""o60909"",""2.4.1.22;2.4.1.38;2.4.1.90"",""A_9003""]]"
care,train,o60909,"O60909__chain_A__EC_2.4.1.22,2.4.1.38,2.4.1.90","O60909__chain_A__EC_2.4.1.22,2.4.1.38,2.4.1.90_METAL_1",2,0,0,MN,"[[""o60909"",""2.4.1.22;2.4.1.38;2.4.1.90"",""A_9002""]]"
care,train,o61122,O61122__chain_A__EC_2.7.11.1,O61122__chain_A__EC_2.7.11.1_METAL_0,2,0,0,MN,"[[""o61122"",""2.7.11.1"",""A_9001""]]"
care,train,o61122,O61122__chain_A__EC_2.7.11.1,O61122__chain_A__EC_2.7.11.1_METAL_1,2,0,0,MN,"[[""o61122"",""2.7.11.1"",""A_9002""]]"
care,train,o61125,O61125__chain_A__EC_2.7.11.1,O61125__chain_A__EC_2.7.11.1_METAL_0,2,0,0,MN,"[[""o61125"",""2.7.11.1"",""A_9001""]]"
care,train,o61125,O61125__chain_A__EC_2.7.11.1,O61125__chain_A__EC_2.7.11.1_METAL_1,2,0,0,MN,"[[""o61125"",""2.7.11.1"",""A_9002""]]"
care,train,o62515,O62515__chain_A__EC_1.14.11.18,O62515__chain_A__EC_1.14.11.18_METAL_0,1,3,3,FE,"[[""o62515"",""1.14.11.18"",""A_9001""],[""o62515"",""1.14.11.18"",""A_9002""]]"
care,train,o64583,O64583__chain_A__EC_3.1.3.16,O64583__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""o64583"",""3.1.3.16"",""A_9001""],[""o64583"",""3.1.3.16"",""A_9002""]]"
care,train,o64583,O64583__chain_A__EC_3.1.3.16,O64583__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""o64583"",""3.1.3.16"",""A_9003""]]"
care,train,o64583,O64583__chain_A__EC_3.1.3.16,O64583__chain_A__EC_3.1.3.16_METAL_3,3,0,0,MN,"[[""o64583"",""3.1.3.16"",""A_9005""]]"
care,train,o64692,O64692__chain_A__EC_1.14.11.13,O64692__chain_A__EC_1.14.11.13_METAL_0,1,3,3,FE,"[[""o64692"",""1.14.11.13"",""A_9001""]]"
care,train,o64730,O64730__chain_A__EC_3.1.3.16,O64730__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""o64730"",""3.1.3.16"",""A_9001""]]"
care,train,o65896,O65896__chain_A__EC_3.5.4.5,O65896__chain_A__EC_3.5.4.5_METAL_1,3,2,2,ZN,"[[""o65896"",""3.5.4.5"",""A_9002""]]"
care,train,o73688,O73688__chain_A__EC_1.14.14.18,O73688__chain_A__EC_1.14.14.18_METAL_0,1,3,3,FE,"[[""o73688"",""1.14.14.18"",""A_9001""]]"
care,train,o75936,O75936__chain_A__EC_1.14.11.1,O75936__chain_A__EC_1.14.11.1_METAL_0,1,2,2,ZN,"[[""o75936"",""1.14.11.1"",""A_9001""]]"
care,train,o76074,O76074__chain_A__EC_3.1.4.35,O76074__chain_A__EC_3.1.4.35_METAL_0,3,2,2,ZN,"[[""o76074"",""3.1.4.35"",""A_9001""],[""o76074"",""3.1.4.35"",""A_9002""]]"
care,train,o76074,O76074__chain_A__EC_3.1.4.35,O76074__chain_A__EC_3.1.4.35_METAL_1,3,2,2,ZN,"[[""o76074"",""3.1.4.35"",""A_9003""]]"
care,train,o81716,O81716__chain_A__EC_3.1.3.16,O81716__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""o81716"",""3.1.3.16"",""A_9001""],[""o81716"",""3.1.3.16"",""A_9002""]]"
care,train,o81716,O81716__chain_A__EC_3.1.3.16,O81716__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""o81716"",""3.1.3.16"",""A_9003""]]"
care,train,o82872,O82872__chain_A__EC_4.1.2.42,O82872__chain_A__EC_4.1.2.42_METAL_0,4,0,0,MN,"[[""o82872"",""4.1.2.42"",""A_9001""]]"
care,train,o83649,O83649__chain_A__EC_2.7.7.7,O83649__chain_A__EC_2.7.7.7_METAL_0,2,0,0,MN,"[[""o83649"",""2.7.7.7"",""A_9001""],[""o83649"",""2.7.7.7"",""A_9002""]]"
care,train,o84767,"O84767__chain_A__EC_6.3.2.4,6.3.2.8","O84767__chain_A__EC_6.3.2.4,6.3.2.8_METAL_0",6,0,0,MN,"[[""o84767"",""6.3.2.4;6.3.2.8"",""A_9001""]]"
care,train,o84767,"O84767__chain_A__EC_6.3.2.4,6.3.2.8","O84767__chain_A__EC_6.3.2.4,6.3.2.8_METAL_1",6,0,0,MN,"[[""o84767"",""6.3.2.4;6.3.2.8"",""A_9002""]]"
care,train,o86042,O86042__chain_A__EC_3.7.1.20,O86042__chain_A__EC_3.7.1.20_METAL_0,3,0,0,MN,"[[""o86042"",""3.7.1.20"",""A_9001""]]"
care,train,o86960,O86960__chain_A__EC_3.2.1.20,O86960__chain_A__EC_3.2.1.20_METAL_0,3,0,0,MN,"[[""o86960"",""3.2.1.20"",""A_9001""]]"
care,train,o87871,O87871__chain_A__EC_1.1.1.368,O87871__chain_A__EC_1.1.1.368_METAL_0,1,2,2,ZN,"[[""o87871"",""1.1.1.368"",""A_9001""]]"
care,train,o88422,O88422__chain_A__EC_2.4.1.41,O88422__chain_A__EC_2.4.1.41_METAL_0,2,0,0,MN,"[[""o88422"",""2.4.1.41"",""A_9001""]]"
care,train,o88422,O88422__chain_A__EC_2.4.1.41,O88422__chain_A__EC_2.4.1.41_METAL_2,2,0,0,MN,"[[""o88422"",""2.4.1.41"",""A_9003""]]"
care,train,o88483,O88483__chain_A__EC_3.1.3.43,O88483__chain_A__EC_3.1.3.43_METAL_0,3,0,0,MN,"[[""o88483"",""3.1.3.43"",""A_9001""],[""o88483"",""3.1.3.43"",""A_9002""]]"
care,train,o88483,O88483__chain_A__EC_3.1.3.43,O88483__chain_A__EC_3.1.3.43_METAL_3,3,0,0,MN,"[[""o88483"",""3.1.3.43"",""A_9005""]]"
care,train,o93523,O93523__chain_A__EC_3.4.24.49,O93523__chain_A__EC_3.4.24.49_METAL_0,3,2,2,ZN,"[[""o93523"",""3.4.24.49"",""A_9001""]]"
care,train,o93830,O93830__chain_A__EC_2.5.1.60,O93830__chain_A__EC_2.5.1.60_METAL_0,2,2,2,ZN,"[[""o93830"",""2.5.1.60"",""A_9001""]]"
care,train,o94255,O94255__chain_A__EC_4.2.1.1,O94255__chain_A__EC_4.2.1.1_METAL_1,4,2,2,ZN,"[[""o94255"",""4.2.1.1"",""A_9002""]]"
care,train,o94642,O94642__chain_A__EC_3.5.4.33,O94642__chain_A__EC_3.5.4.33_METAL_0,3,2,2,ZN,"[[""o94642"",""3.5.4.33"",""A_9001""]]"
care,train,o97422,O97422__chain_A__EC_2.4.1.135,O97422__chain_A__EC_2.4.1.135_METAL_0,2,0,0,MN,"[[""o97422"",""2.4.1.135"",""A_9001""]]"
care,train,p00402,P00402__chain_A__EC_7.1.1.9,P00402__chain_A__EC_7.1.1.9_METAL_0,7,1,1,CU,"[[""p00402"",""7.1.1.9"",""A_9001""]]"
care,train,p00732,P00732__chain_A__EC_3.4.17.2,P00732__chain_A__EC_3.4.17.2_METAL_0,3,2,2,ZN,"[[""p00732"",""3.4.17.2"",""A_9001""],[""p00732"",""3.4.17.2"",""A_9003""]]"
care,train,p00732,P00732__chain_A__EC_3.4.17.2,P00732__chain_A__EC_3.4.17.2_METAL_6,3,2,2,ZN,"[[""p00732"",""3.4.17.2"",""A_9008""]]"
care,train,p00751,P00751__chain_A__EC_3.4.21.47,P00751__chain_A__EC_3.4.21.47_METAL_0,3,0,0,MN,"[[""p00751"",""3.4.21.47"",""A_9001""]]"
care,train,p04176,P04176__chain_A__EC_1.14.16.1,P04176__chain_A__EC_1.14.16.1_METAL_0,1,3,3,FE,"[[""p04176"",""1.14.16.1"",""A_9001""]]"
care,train,p04963,P04963__chain_A__EC_1.11.1.10,P04963__chain_A__EC_1.11.1.10_METAL_0,1,0,0,MN,"[[""p04963"",""1.11.1.10"",""A_9001""]]"
care,train,p06621,P06621__chain_A__EC_3.4.17.11,P06621__chain_A__EC_3.4.17.11_METAL_0,3,2,2,ZN,"[[""p06621"",""3.4.17.11"",""A_9001""],[""p06621"",""3.4.17.11"",""A_9007""]]"
care,train,p06773,P06773__chain_A__EC_3.5.4.12,P06773__chain_A__EC_3.5.4.12_METAL_0,3,2,2,ZN,"[[""p06773"",""3.5.4.12"",""A_9001""]]"
care,train,p07101,P07101__chain_A__EC_1.14.16.2,P07101__chain_A__EC_1.14.16.2_METAL_0,1,3,3,FE,"[[""p07101"",""1.14.16.2"",""A_9001""]]"
care,train,p07584,P07584__chain_A__EC_3.4.24.21,P07584__chain_A__EC_3.4.24.21_METAL_0,3,2,2,ZN,"[[""p07584"",""3.4.24.21"",""A_9001""]]"
care,train,p07584,P07584__chain_A__EC_3.4.24.21,P07584__chain_A__EC_3.4.24.21_METAL_1,3,2,2,ZN,"[[""p07584"",""3.4.24.21"",""A_9002""]]"
care,train,p07630,"P07630__chain_A__EC_4.2.1.1,4.2.1.69","P07630__chain_A__EC_4.2.1.1,4.2.1.69_METAL_0",4,2,2,ZN,"[[""p07630"",""4.2.1.1;4.2.1.69"",""A_9001""]]"
care,train,p07630,"P07630__chain_A__EC_4.2.1.1,4.2.1.69","P07630__chain_A__EC_4.2.1.1,4.2.1.69_METAL_1",4,2,2,ZN,"[[""p07630"",""4.2.1.1;4.2.1.69"",""A_9002""]]"
care,train,p07769,P07769__chain_A__EC_1.14.12.10,P07769__chain_A__EC_1.14.12.10_METAL_2,1,3,3,FE,"[[""p07769"",""1.14.12.10"",""A_9003""],[""p07769"",""1.14.12.10"",""A_9004""]]"
care,train,p07861,P07861__chain_A__EC_3.4.24.11,P07861__chain_A__EC_3.4.24.11_METAL_0,3,2,2,ZN,"[[""p07861"",""3.4.24.11"",""A_9001""]]"
care,train,p08127,P08127__chain_A__EC_1.13.11.2,P08127__chain_A__EC_1.13.11.2_METAL_0,1,3,3,FE,"[[""p08127"",""1.13.11.2"",""A_9001""]]"
care,train,p08695,P08695__chain_A__EC_1.13.11.39,P08695__chain_A__EC_1.13.11.39_METAL_0,1,3,3,FE,"[[""p08695"",""1.13.11.39"",""A_9001""]]"
care,train,p09401,P09401__chain_A__EC_3.1.3.39,P09401__chain_A__EC_3.1.3.39_METAL_0,3,2,2,ZN,"[[""p09401"",""3.1.3.39"",""A_9001""],[""p09401"",""3.1.3.39"",""A_9002""],[""p09401"",""3.1.3.39"",""A_9003""]]"
care,train,p09918,P09918__chain_A__EC_1.13.11.58,P09918__chain_A__EC_1.13.11.58_METAL_0,1,3,3,FE,"[[""p09918"",""1.13.11.58"",""A_9001""]]"
care,train,p09960,"P09960__chain_A__EC_3.3.2.6,3.4.11.4","P09960__chain_A__EC_3.3.2.6,3.4.11.4_METAL_0",3,2,2,ZN,"[[""p09960"",""3.3.2.6;3.4.11.4"",""A_9001""]]"
care,train,p09960,"P09960__chain_A__EC_3.3.2.6,3.4.11.4","P09960__chain_A__EC_3.3.2.6,3.4.11.4_METAL_1",3,2,2,ZN,"[[""p09960"",""3.3.2.6;3.4.11.4"",""A_9002""]]"
care,train,p09960,"P09960__chain_A__EC_3.3.2.6,3.4.11.4","P09960__chain_A__EC_3.3.2.6,3.4.11.4_METAL_2",3,2,2,ZN,"[[""p09960"",""3.3.2.6;3.4.11.4"",""A_9003""]]"
care,train,p0a364,P0A364__chain_A__EC_3.1.3.48,P0A364__chain_A__EC_3.1.3.48_METAL_0,3,0,0,MN,"[[""p0a364"",""3.1.3.48"",""A_9001""],[""p0a364"",""3.1.3.48"",""A_9002""]]"
care,train,p0a364,P0A364__chain_A__EC_3.1.3.48,P0A364__chain_A__EC_3.1.3.48_METAL_1,3,0,0,MN,"[[""p0a364"",""3.1.3.48"",""A_9003""]]"
care,train,p0abe9,P0ABE9__chain_A__EC_4.2.1.1,P0ABE9__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""p0abe9"",""4.2.1.1"",""A_9001""]]"
care,train,p0abi8,P0ABI8__chain_A__EC_7.1.1.3,P0ABI8__chain_A__EC_7.1.1.3_METAL_0,7,1,1,CU,"[[""p0abi8"",""7.1.1.3"",""A_9001""]]"
care,train,p0c2n6,"P0C2N6__chain_A__EC_2.1.1.361,2.1.1.362","P0C2N6__chain_A__EC_2.1.1.361,2.1.1.362_METAL_1",2,2,2,ZN,"[[""p0c2n6"",""2.1.1.361;2.1.1.362"",""A_9002""]]"
care,train,p0c2t7,P0C2T7__chain_A__EC_3.4.11.4,P0C2T7__chain_A__EC_3.4.11.4_METAL_0,3,2,2,ZN,"[[""p0c2t7"",""3.4.11.4"",""A_9001""],[""p0c2t7"",""3.4.11.4"",""A_9002""]]"
care,train,p0c8p4,P0C8P4__chain_A__EC_3.5.1.9,P0C8P4__chain_A__EC_3.5.1.9_METAL_0,3,2,2,ZN,"[[""p0c8p4"",""3.5.1.9"",""A_9001""],[""p0c8p4"",""3.5.1.9"",""A_9002""]]"
care,train,p0ch63,P0CH63__chain_A__EC_4.2.1.69,P0CH63__chain_A__EC_4.2.1.69_METAL_0,4,2,2,ZN,"[[""p0ch63"",""4.2.1.69"",""A_9001""]]"
care,train,p0co41,P0CO41__chain_A__EC_1.14.11.27,P0CO41__chain_A__EC_1.14.11.27_METAL_0,1,3,3,FE,"[[""p0co41"",""1.14.11.27"",""A_9001""]]"
care,train,p0co41,P0CO41__chain_A__EC_1.14.11.27,P0CO41__chain_A__EC_1.14.11.27_METAL_1,1,3,3,FE,"[[""p0co41"",""1.14.11.27"",""A_9002""]]"
care,train,p0ct92,"P0CT92__chain_A__EC_1.13.11.45,1.13.11.58","P0CT92__chain_A__EC_1.13.11.45,1.13.11.58_METAL_0",1,0,0,MN,"[[""p0ct92"",""1.13.11.45;1.13.11.58"",""A_9001""]]"
care,train,p0dky8,"P0DKY8__chain_A__EC_3.6.1.62,3.6.1.64","P0DKY8__chain_A__EC_3.6.1.62,3.6.1.64_METAL_0",3,0,0,MN,"[[""p0dky8"",""3.6.1.62;3.6.1.64"",""A_9001""],[""p0dky8"",""3.6.1.62;3.6.1.64"",""A_9002""]]"
care,train,p10548,P10548__chain_A__EC_3.4.24.75,P10548__chain_A__EC_3.4.24.75_METAL_0,3,2,2,ZN,"[[""p10548"",""3.4.24.75"",""A_9001""]]"
care,train,p11218,P11218__chain_A__EC_3.2.1.14,P11218__chain_A__EC_3.2.1.14_METAL_8,3,2,2,ZN,"[[""p11218"",""3.2.1.14"",""A_9009""]]"
care,train,p12944,P12944__chain_A__EC_1.12.2.1,P12944__chain_A__EC_1.12.2.1_METAL_0,1,5,3,NI,"[[""p12944"",""1.12.2.1"",""A_9001""]]"
care,train,p13674,P13674__chain_A__EC_1.14.11.2,P13674__chain_A__EC_1.14.11.2_METAL_0,1,3,3,FE,"[[""p13674"",""1.14.11.2"",""A_9001""]]"
care,train,p14300,P14300__chain_A__EC_3.2.2.24,P14300__chain_A__EC_3.2.2.24_METAL_0,3,0,0,MN,"[[""p14300"",""3.2.2.24"",""A_9001""],[""p14300"",""3.2.2.24"",""A_9002""]]"
care,train,p14384,P14384__chain_A__EC_3.4.17.12,P14384__chain_A__EC_3.4.17.12_METAL_0,3,2,2,ZN,"[[""p14384"",""3.4.17.12"",""A_9001""]]"
care,train,p14488,P14488__chain_A__EC_3.5.2.6,P14488__chain_A__EC_3.5.2.6_METAL_0,3,2,2,ZN,"[[""p14488"",""3.5.2.6"",""A_9001""],[""p14488"",""3.5.2.6"",""A_9002""]]"
care,train,p14488,P14488__chain_A__EC_3.5.2.6,P14488__chain_A__EC_3.5.2.6_METAL_10,3,2,2,ZN,"[[""p14488"",""3.5.2.6"",""A_9012""]]"
care,train,p14530,P14530__chain_A__EC_3.4.24.53,P14530__chain_A__EC_3.4.24.53_METAL_1,3,2,2,ZN,"[[""p14530"",""3.4.24.53"",""A_9002""]]"
care,train,p14735,P14735__chain_A__EC_3.4.24.56,P14735__chain_A__EC_3.4.24.56_METAL_0,3,2,2,ZN,"[[""p14735"",""3.4.24.56"",""A_9001""]]"
care,train,p14904,P14904__chain_A__EC_3.4.11.22,P14904__chain_A__EC_3.4.11.22_METAL_0,3,2,2,ZN,"[[""p14904"",""3.4.11.22"",""A_9001""],[""p14904"",""3.4.11.22"",""A_9002""]]"
care,train,p15034,P15034__chain_A__EC_3.4.11.9,P15034__chain_A__EC_3.4.11.9_METAL_0,3,0,0,MN,"[[""p15034"",""3.4.11.9"",""A_9001""],[""p15034"",""3.4.11.9"",""A_9002""]]"
